Network;Station;locid;locid_int;chan;locidchan;longname;sensor;sps;orientation;type;longnamesps;Units;detector;mode;output;gaintype
XB;ELYSE;00;0;HHU;00_HHU;VBB_1_Vel_HG_Sci;VBBVel;100;U;Transmitted_raw_data;VBB_1_Vel_HG_Sci_100;Counts;VBB;Sci;Vel;HG
XB;ELYSE;00;0;BHU;00_BHU;VBB_1_Vel_HG_Sci;VBBVel;50;U;Transmitted_raw_data;VBB_1_Vel_HG_Sci_50;Counts;VBB;Sci;Vel;HG
XB;ELYSE;01;1;BHU;01_BHU;VBB_1_Vel_HG_Sci;VBBVel;25;U;Transmitted_raw_data;VBB_1_Vel_HG_Sci_25;Counts;VBB;Sci;Vel;HG
XB;ELYSE;02;2;BHU;02_BHU;VBB_1_Vel_HG_Sci;VBBVel;20;U;Transmitted_raw_data;VBB_1_Vel_HG_Sci_20;Counts;VBB;Sci;Vel;HG
XB;ELYSE;03;3;BHU;03_BHU;VBB_1_Vel_HG_Sci;VBBVel;10;U;Transmitted_raw_data;VBB_1_Vel_HG_Sci_10;Counts;VBB;Sci;Vel;HG
XB;ELYSE;00;0;MHU;00_MHU;VBB_1_Vel_HG_Sci;VBBVel;5;U;Transmitted_raw_data;VBB_1_Vel_HG_Sci_5;Counts;VBB;Sci;Vel;HG
XB;ELYSE;01;1;MHU;01_MHU;VBB_1_Vel_HG_Sci;VBBVel;4;U;Transmitted_raw_data;VBB_1_Vel_HG_Sci_4;Counts;VBB;Sci;Vel;HG
XB;ELYSE;02;2;MHU;02_MHU;VBB_1_Vel_HG_Sci;VBBVel;2;U;Transmitted_raw_data;VBB_1_Vel_HG_Sci_2;Counts;VBB;Sci;Vel;HG
XB;ELYSE;00;0;LHU;00_LHU;VBB_1_Vel_HG_Sci;VBBVel;1;U;Transmitted_raw_data;VBB_1_Vel_HG_Sci_1;Counts;VBB;Sci;Vel;HG
XB;ELYSE;05;5;HLU;05_HLU;VBB_1_Vel_LG_Sci;VBBVel;100;U;Transmitted_raw_data;VBB_1_Vel_LG_Sci_100;Counts;VBB;Sci;Vel;LG
XB;ELYSE;05;5;BLU;05_BLU;VBB_1_Vel_LG_Sci;VBBVel;50;U;Transmitted_raw_data;VBB_1_Vel_LG_Sci_50;Counts;VBB;Sci;Vel;LG
XB;ELYSE;06;6;BLU;06_BLU;VBB_1_Vel_LG_Sci;VBBVel;25;U;Transmitted_raw_data;VBB_1_Vel_LG_Sci_25;Counts;VBB;Sci;Vel;LG
XB;ELYSE;07;7;BLU;07_BLU;VBB_1_Vel_LG_Sci;VBBVel;20;U;Transmitted_raw_data;VBB_1_Vel_LG_Sci_20;Counts;VBB;Sci;Vel;LG
XB;ELYSE;08;8;BLU;08_BLU;VBB_1_Vel_LG_Sci;VBBVel;10;U;Transmitted_raw_data;VBB_1_Vel_LG_Sci_10;Counts;VBB;Sci;Vel;LG
XB;ELYSE;05;5;MLU;05_MLU;VBB_1_Vel_LG_Sci;VBBVel;5;U;Transmitted_raw_data;VBB_1_Vel_LG_Sci_5;Counts;VBB;Sci;Vel;LG
XB;ELYSE;06;6;MLU;06_MLU;VBB_1_Vel_LG_Sci;VBBVel;4;U;Transmitted_raw_data;VBB_1_Vel_LG_Sci_4;Counts;VBB;Sci;Vel;LG
XB;ELYSE;07;7;MLU;07_MLU;VBB_1_Vel_LG_Sci;VBBVel;2;U;Transmitted_raw_data;VBB_1_Vel_LG_Sci_2;Counts;VBB;Sci;Vel;LG
XB;ELYSE;05;5;LLU;05_LLU;VBB_1_Vel_LG_Sci;VBBVel;1;U;Transmitted_raw_data;VBB_1_Vel_LG_Sci_1;Counts;VBB;Sci;Vel;LG
XB;ELYSE;10;10;HHU;10_HHU;VBB_1_Vel_HG_Eng;VBBVelENG;100;U;Transmitted_raw_data;VBB_1_Vel_HG_Eng_100;Counts;VBB;Eng;Vel;HG
XB;ELYSE;10;10;BHU;10_BHU;VBB_1_Vel_HG_Eng;VBBVelENG;50;U;Transmitted_raw_data;VBB_1_Vel_HG_Eng_50;Counts;VBB;Eng;Vel;HG
XB;ELYSE;11;11;BHU;11_BHU;VBB_1_Vel_HG_Eng;VBBVelENG;25;U;Transmitted_raw_data;VBB_1_Vel_HG_Eng_25;Counts;VBB;Eng;Vel;HG
XB;ELYSE;12;12;BHU;12_BHU;VBB_1_Vel_HG_Eng;VBBVelENG;20;U;Transmitted_raw_data;VBB_1_Vel_HG_Eng_20;Counts;VBB;Eng;Vel;HG
XB;ELYSE;13;13;BHU;13_BHU;VBB_1_Vel_HG_Eng;VBBVelENG;10;U;Transmitted_raw_data;VBB_1_Vel_HG_Eng_10;Counts;VBB;Eng;Vel;HG
XB;ELYSE;10;10;MHU;10_MHU;VBB_1_Vel_HG_Eng;VBBVelENG;5;U;Transmitted_raw_data;VBB_1_Vel_HG_Eng_5;Counts;VBB;Eng;Vel;HG
XB;ELYSE;11;11;MHU;11_MHU;VBB_1_Vel_HG_Eng;VBBVelENG;4;U;Transmitted_raw_data;VBB_1_Vel_HG_Eng_4;Counts;VBB;Eng;Vel;HG
XB;ELYSE;12;12;MHU;12_MHU;VBB_1_Vel_HG_Eng;VBBVelENG;2;U;Transmitted_raw_data;VBB_1_Vel_HG_Eng_2;Counts;VBB;Eng;Vel;HG
XB;ELYSE;10;10;LHU;10_LHU;VBB_1_Vel_HG_Eng;VBBVelENG;1;U;Transmitted_raw_data;VBB_1_Vel_HG_Eng_1;Counts;VBB;Eng;Vel;HG
XB;ELYSE;15;15;HLU;15_HLU;VBB_1_Vel_LG_Eng;VBBVelENG;100;U;Transmitted_raw_data;VBB_1_Vel_LG_Eng_100;Counts;VBB;Eng;Vel;LG
XB;ELYSE;15;15;BLU;15_BLU;VBB_1_Vel_LG_Eng;VBBVelENG;50;U;Transmitted_raw_data;VBB_1_Vel_LG_Eng_50;Counts;VBB;Eng;Vel;LG
XB;ELYSE;16;16;BLU;16_BLU;VBB_1_Vel_LG_Eng;VBBVelENG;25;U;Transmitted_raw_data;VBB_1_Vel_LG_Eng_25;Counts;VBB;Eng;Vel;LG
XB;ELYSE;17;17;BLU;17_BLU;VBB_1_Vel_LG_Eng;VBBVelENG;20;U;Transmitted_raw_data;VBB_1_Vel_LG_Eng_20;Counts;VBB;Eng;Vel;LG
XB;ELYSE;18;18;BLU;18_BLU;VBB_1_Vel_LG_Eng;VBBVelENG;10;U;Transmitted_raw_data;VBB_1_Vel_LG_Eng_10;Counts;VBB;Eng;Vel;LG
XB;ELYSE;15;15;MLU;15_MLU;VBB_1_Vel_LG_Eng;VBBVelENG;5;U;Transmitted_raw_data;VBB_1_Vel_LG_Eng_5;Counts;VBB;Eng;Vel;LG
XB;ELYSE;16;16;MLU;16_MLU;VBB_1_Vel_LG_Eng;VBBVelENG;4;U;Transmitted_raw_data;VBB_1_Vel_LG_Eng_4;Counts;VBB;Eng;Vel;LG
XB;ELYSE;17;17;MLU;17_MLU;VBB_1_Vel_LG_Eng;VBBVelENG;2;U;Transmitted_raw_data;VBB_1_Vel_LG_Eng_2;Counts;VBB;Eng;Vel;LG
XB;ELYSE;15;15;LLU;15_LLU;VBB_1_Vel_LG_Eng;VBBVelENG;1;U;Transmitted_raw_data;VBB_1_Vel_LG_Eng_1;Counts;VBB;Eng;Vel;LG
XB;ELYSE;00;0;LMU;00_LMU;VBB_1_Pos_HG_Sci;VBBPOS;1;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_1;Counts;VBB;Sci;Pos;HG
XB;ELYSE;00;0;VMU;00_VMU;VBB_1_Pos_HG_Sci;VBBPOS;0.5;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_0.5;Counts;VBB;Sci;Pos;HG
XB;ELYSE;01;1;VMU;01_VMU;VBB_1_Pos_HG_Sci;VBBPOS;0.25;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_0.25;Counts;VBB;Sci;Pos;HG
XB;ELYSE;02;2;VMU;02_VMU;VBB_1_Pos_HG_Sci;VBBPOS;0.2;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_0.2;Counts;VBB;Sci;Pos;HG
XB;ELYSE;03;3;VMU;03_VMU;VBB_1_Pos_HG_Sci;VBBPOS;0.1;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_0.1;Counts;VBB;Sci;Pos;HG
XB;ELYSE;00;0;UMU;00_UMU;VBB_1_Pos_HG_Sci;VBBPOS;0.05;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_0.05;Counts;VBB;Sci;Pos;HG
XB;ELYSE;01;1;UMU;01_UMU;VBB_1_Pos_HG_Sci;VBBPOS;0.025;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_0.025;Counts;VBB;Sci;Pos;HG
XB;ELYSE;02;2;UMU;02_UMU;VBB_1_Pos_HG_Sci;VBBPOS;0.02;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_0.02;Counts;VBB;Sci;Pos;HG
XB;ELYSE;03;3;UMU;03_UMU;VBB_1_Pos_HG_Sci;VBBPOS;0.01;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_0.01;Counts;VBB;Sci;Pos;HG
XB;ELYSE;00;0;RMU;00_RMU;VBB_1_Pos_HG_Sci;VBBPOS;0.005;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_0.005;Counts;VBB;Sci;Pos;HG
XB;ELYSE;01;1;RMU;01_RMU;VBB_1_Pos_HG_Sci;VBBPOS;0.001;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_0.001;Counts;VBB;Sci;Pos;HG
XB;ELYSE;02;2;RMU;02_RMU;VBB_1_Pos_HG_Sci;VBBPOS;0.00056;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_0.00056;Counts;VBB;Sci;Pos;HG
XB;ELYSE;03;3;RMU;03_RMU;VBB_1_Pos_HG_Sci;VBBPOS;0.0002778;U;Transmitted_raw_data;VBB_1_Position_HG_Sci_0.0002778;Counts;VBB;Sci;Pos;HG
XB;ELYSE;05;5;LMU;05_LMU;VBB_1_Pos_LG_Sci;VBBPOS;1;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_1;Counts;VBB;Sci;Pos;LG
XB;ELYSE;05;5;VMU;05_VMU;VBB_1_Pos_LG_Sci;VBBPOS;0.5;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_0.5;Counts;VBB;Sci;Pos;LG
XB;ELYSE;06;6;VMU;06_VMU;VBB_1_Pos_LG_Sci;VBBPOS;0.25;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_0.25;Counts;VBB;Sci;Pos;LG
XB;ELYSE;07;7;VMU;07_VMU;VBB_1_Pos_LG_Sci;VBBPOS;0.2;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_0.2;Counts;VBB;Sci;Pos;LG
XB;ELYSE;08;8;VMU;08_VMU;VBB_1_Pos_LG_Sci;VBBPOS;0.1;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_0.1;Counts;VBB;Sci;Pos;LG
XB;ELYSE;05;5;UMU;05_UMU;VBB_1_Pos_LG_Sci;VBBPOS;0.05;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_0.05;Counts;VBB;Sci;Pos;LG
XB;ELYSE;06;6;UMU;06_UMU;VBB_1_Pos_LG_Sci;VBBPOS;0.025;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_0.025;Counts;VBB;Sci;Pos;LG
XB;ELYSE;07;7;UMU;07_UMU;VBB_1_Pos_LG_Sci;VBBPOS;0.02;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_0.02;Counts;VBB;Sci;Pos;LG
XB;ELYSE;08;8;UMU;08_UMU;VBB_1_Pos_LG_Sci;VBBPOS;0.01;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_0.01;Counts;VBB;Sci;Pos;LG
XB;ELYSE;05;5;RMU;05_RMU;VBB_1_Pos_LG_Sci;VBBPOS;0.005;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_0.005;Counts;VBB;Sci;Pos;LG
XB;ELYSE;06;6;RMU;06_RMU;VBB_1_Pos_LG_Sci;VBBPOS;0.001;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_0.001;Counts;VBB;Sci;Pos;LG
XB;ELYSE;07;7;RMU;07_RMU;VBB_1_Pos_LG_Sci;VBBPOS;0.00056;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_0.00056;Counts;VBB;Sci;Pos;LG
XB;ELYSE;08;8;RMU;08_RMU;VBB_1_Pos_LG_Sci;VBBPOS;0.0002778;U;Transmitted_raw_data;VBB_1_Position_LG_Sci_0.0002778;Counts;VBB;Sci;Pos;LG
XB;ELYSE;10;10;LMU;10_LMU;VBB_1_Pos_HG_Eng;VBBPOSENG;1;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_1;Counts;VBB;Eng;Pos;HG
XB;ELYSE;10;10;VMU;10_VMU;VBB_1_Pos_HG_Eng;VBBPOSENG;0.5;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_0.5;Counts;VBB;Eng;Pos;HG
XB;ELYSE;11;11;VMU;11_VMU;VBB_1_Pos_HG_Eng;VBBPOSENG;0.25;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_0.25;Counts;VBB;Eng;Pos;HG
XB;ELYSE;12;12;VMU;12_VMU;VBB_1_Pos_HG_Eng;VBBPOSENG;0.2;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_0.2;Counts;VBB;Eng;Pos;HG
XB;ELYSE;13;13;VMU;13_VMU;VBB_1_Pos_HG_Eng;VBBPOSENG;0.1;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_0.1;Counts;VBB;Eng;Pos;HG
XB;ELYSE;10;10;UMU;10_UMU;VBB_1_Pos_HG_Eng;VBBPOSENG;0.05;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_0.05;Counts;VBB;Eng;Pos;HG
XB;ELYSE;11;11;UMU;11_UMU;VBB_1_Pos_HG_Eng;VBBPOSENG;0.025;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_0.025;Counts;VBB;Eng;Pos;HG
XB;ELYSE;12;12;UMU;12_UMU;VBB_1_Pos_HG_Eng;VBBPOSENG;0.02;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_0.02;Counts;VBB;Eng;Pos;HG
XB;ELYSE;13;13;UMU;13_UMU;VBB_1_Pos_HG_Eng;VBBPOSENG;0.01;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_0.01;Counts;VBB;Eng;Pos;HG
XB;ELYSE;10;10;RMU;10_RMU;VBB_1_Pos_HG_Eng;VBBPOSENG;0.005;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_0.005;Counts;VBB;Eng;Pos;HG
XB;ELYSE;11;11;RMU;11_RMU;VBB_1_Pos_HG_Eng;VBBPOSENG;0.001;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_0.001;Counts;VBB;Eng;Pos;HG
XB;ELYSE;12;12;RMU;12_RMU;VBB_1_Pos_HG_Eng;VBBPOSENG;0.00056;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_0.00056;Counts;VBB;Eng;Pos;HG
XB;ELYSE;13;13;RMU;13_RMU;VBB_1_Pos_HG_Eng;VBBPOSENG;0.0002778;U;Transmitted_raw_data;VBB_1_Position_HG_Eng_0.0002778;Counts;VBB;Eng;Pos;HG
XB;ELYSE;15;15;LMU;15_LMU;VBB_1_Pos_LG_Eng;VBBPOSENG;1;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_1;Counts;VBB;Eng;Pos;LG
XB;ELYSE;15;15;VMU;15_VMU;VBB_1_Pos_LG_Eng;VBBPOSENG;0.5;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_0.5;Counts;VBB;Eng;Pos;LG
XB;ELYSE;16;16;VMU;16_VMU;VBB_1_Pos_LG_Eng;VBBPOSENG;0.25;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_0.25;Counts;VBB;Eng;Pos;LG
XB;ELYSE;17;17;VMU;17_VMU;VBB_1_Pos_LG_Eng;VBBPOSENG;0.2;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_0.2;Counts;VBB;Eng;Pos;LG
XB;ELYSE;18;18;VMU;18_VMU;VBB_1_Pos_LG_Eng;VBBPOSENG;0.1;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_0.1;Counts;VBB;Eng;Pos;LG
XB;ELYSE;15;15;UMU;15_UMU;VBB_1_Pos_LG_Eng;VBBPOSENG;0.05;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_0.05;Counts;VBB;Eng;Pos;LG
XB;ELYSE;16;16;UMU;16_UMU;VBB_1_Pos_LG_Eng;VBBPOSENG;0.025;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_0.025;Counts;VBB;Eng;Pos;LG
XB;ELYSE;17;17;UMU;17_UMU;VBB_1_Pos_LG_Eng;VBBPOSENG;0.02;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_0.02;Counts;VBB;Eng;Pos;LG
XB;ELYSE;18;18;UMU;18_UMU;VBB_1_Pos_LG_Eng;VBBPOSENG;0.01;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_0.01;Counts;VBB;Eng;Pos;LG
XB;ELYSE;15;15;RMU;15_RMU;VBB_1_Pos_LG_Eng;VBBPOSENG;0.005;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_0.005;Counts;VBB;Eng;Pos;LG
XB;ELYSE;16;16;RMU;16_RMU;VBB_1_Pos_LG_Eng;VBBPOSENG;0.001;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_0.001;Counts;VBB;Eng;Pos;LG
XB;ELYSE;17;17;RMU;17_RMU;VBB_1_Pos_LG_Eng;VBBPOSENG;0.00056;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_0.00056;Counts;VBB;Eng;Pos;LG
XB;ELYSE;18;18;RMU;18_RMU;VBB_1_Pos_LG_Eng;VBBPOSENG;0.0002778;U;Transmitted_raw_data;VBB_1_Position_LG_Eng_0.0002778;Counts;VBB;Eng;Pos;LG
XB;ELYSE;00;0;LKU;00_LKU;VBB_1_Temp;VBBTemp;1;U;Transmitted_raw_data;VBB_1_Temp_1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;00;0;VKU;00_VKU;VBB_1_Temp;VBBTemp;0.5;U;Transmitted_raw_data;VBB_1_Temp_0.5;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;01;1;VKU;01_VKU;VBB_1_Temp;VBBTemp;0.25;U;Transmitted_raw_data;VBB_1_Temp_0.25;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;02;2;VKU;02_VKU;VBB_1_Temp;VBBTemp;0.2;U;Transmitted_raw_data;VBB_1_Temp_0.2;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;03;3;VKU;03_VKU;VBB_1_Temp;VBBTemp;0.1;U;Transmitted_raw_data;VBB_1_Temp_0.1;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;00;0;UKU;00_UKU;VBB_1_Temp;VBBTemp;0.05;U;Transmitted_raw_data;VBB_1_Temp_0.05;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;01;1;UKU;01_UKU;VBB_1_Temp;VBBTemp;0.025;U;Transmitted_raw_data;VBB_1_Temp_0.025;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;02;2;UKU;02_UKU;VBB_1_Temp;VBBTemp;0.02;U;Transmitted_raw_data;VBB_1_Temp_0.02;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;03;3;UKU;03_UKU;VBB_1_Temp;VBBTemp;0.01;U;Transmitted_raw_data;VBB_1_Temp_0.01;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;00;0;RKU;00_RKU;VBB_1_Temp;VBBTemp;0.005;U;Transmitted_raw_data;VBB_1_Temp_0.005;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;01;1;RKU;01_RKU;VBB_1_Temp;VBBTemp;0.001;U;Transmitted_raw_data;VBB_1_Temp_0.001;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;02;2;RKU;02_RKU;VBB_1_Temp;VBBTemp;0.00056;U;Transmitted_raw_data;VBB_1_Temp_0.00056;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;03;3;RKU;03_RKU;VBB_1_Temp;VBBTemp;0.0002778;U;Transmitted_raw_data;VBB_1_Temp_0.0002778;Counts;ThermalSensor;Temp;Temp;Undefined
XB;ELYSE;00;0;HHV;00_HHV;VBB_2_Vel_HG_Sci;VBBVel;100;V;Transmitted_raw_data;VBB_2_Vel_HG_Sci_100;Counts;VBB;Sci;Vel;HG
XB;ELYSE;00;0;BHV;00_BHV;VBB_2_Vel_HG_Sci;VBBVel;50;V;Transmitted_raw_data;VBB_2_Vel_HG_Sci_50;Counts;VBB;Sci;Vel;HG
XB;ELYSE;01;1;BHV;01_BHV;VBB_2_Vel_HG_Sci;VBBVel;25;V;Transmitted_raw_data;VBB_2_Vel_HG_Sci_25;Counts;VBB;Sci;Vel;HG
XB;ELYSE;02;2;BHV;02_BHV;VBB_2_Vel_HG_Sci;VBBVel;20;V;Transmitted_raw_data;VBB_2_Vel_HG_Sci_20;Counts;VBB;Sci;Vel;HG
XB;ELYSE;03;3;BHV;03_BHV;VBB_2_Vel_HG_Sci;VBBVel;10;V;Transmitted_raw_data;VBB_2_Vel_HG_Sci_10;Counts;VBB;Sci;Vel;HG
XB;ELYSE;00;0;MHV;00_MHV;VBB_2_Vel_HG_Sci;VBBVel;5;V;Transmitted_raw_data;VBB_2_Vel_HG_Sci_5;Counts;VBB;Sci;Vel;HG
XB;ELYSE;01;1;MHV;01_MHV;VBB_2_Vel_HG_Sci;VBBVel;4;V;Transmitted_raw_data;VBB_2_Vel_HG_Sci_4;Counts;VBB;Sci;Vel;HG
XB;ELYSE;02;2;MHV;02_MHV;VBB_2_Vel_HG_Sci;VBBVel;2;V;Transmitted_raw_data;VBB_2_Vel_HG_Sci_2;Counts;VBB;Sci;Vel;HG
XB;ELYSE;00;0;LHV;00_LHV;VBB_2_Vel_HG_Sci;VBBVel;1;V;Transmitted_raw_data;VBB_2_Vel_HG_Sci_1;Counts;VBB;Sci;Vel;HG
XB;ELYSE;05;5;HLV;05_HLV;VBB_2_Vel_LG_Sci;VBBVel;100;V;Transmitted_raw_data;VBB_2_Vel_LG_Sci_100;Counts;VBB;Sci;Vel;LG
XB;ELYSE;05;5;BLV;05_BLV;VBB_2_Vel_LG_Sci;VBBVel;50;V;Transmitted_raw_data;VBB_2_Vel_LG_Sci_50;Counts;VBB;Sci;Vel;LG
XB;ELYSE;06;6;BLV;06_BLV;VBB_2_Vel_LG_Sci;VBBVel;25;V;Transmitted_raw_data;VBB_2_Vel_LG_Sci_25;Counts;VBB;Sci;Vel;LG
XB;ELYSE;07;7;BLV;07_BLV;VBB_2_Vel_LG_Sci;VBBVel;20;V;Transmitted_raw_data;VBB_2_Vel_LG_Sci_20;Counts;VBB;Sci;Vel;LG
XB;ELYSE;08;8;BLV;08_BLV;VBB_2_Vel_LG_Sci;VBBVel;10;V;Transmitted_raw_data;VBB_2_Vel_LG_Sci_10;Counts;VBB;Sci;Vel;LG
XB;ELYSE;05;5;MLV;05_MLV;VBB_2_Vel_LG_Sci;VBBVel;5;V;Transmitted_raw_data;VBB_2_Vel_LG_Sci_5;Counts;VBB;Sci;Vel;LG
XB;ELYSE;06;6;MLV;06_MLV;VBB_2_Vel_LG_Sci;VBBVel;4;V;Transmitted_raw_data;VBB_2_Vel_LG_Sci_4;Counts;VBB;Sci;Vel;LG
XB;ELYSE;07;7;MLV;07_MLV;VBB_2_Vel_LG_Sci;VBBVel;2;V;Transmitted_raw_data;VBB_2_Vel_LG_Sci_2;Counts;VBB;Sci;Vel;LG
XB;ELYSE;05;5;LLV;05_LLV;VBB_2_Vel_LG_Sci;VBBVel;1;V;Transmitted_raw_data;VBB_2_Vel_LG_Sci_1;Counts;VBB;Sci;Vel;LG
XB;ELYSE;10;10;HHV;10_HHV;VBB_2_Vel_HG_Eng;VBBVelENG;100;V;Transmitted_raw_data;VBB_2_Vel_HG_Eng_100;Counts;VBB;Eng;Vel;HG
XB;ELYSE;10;10;BHV;10_BHV;VBB_2_Vel_HG_Eng;VBBVelENG;50;V;Transmitted_raw_data;VBB_2_Vel_HG_Eng_50;Counts;VBB;Eng;Vel;HG
XB;ELYSE;11;11;BHV;11_BHV;VBB_2_Vel_HG_Eng;VBBVelENG;25;V;Transmitted_raw_data;VBB_2_Vel_HG_Eng_25;Counts;VBB;Eng;Vel;HG
XB;ELYSE;12;12;BHV;12_BHV;VBB_2_Vel_HG_Eng;VBBVelENG;20;V;Transmitted_raw_data;VBB_2_Vel_HG_Eng_20;Counts;VBB;Eng;Vel;HG
XB;ELYSE;13;13;BHV;13_BHV;VBB_2_Vel_HG_Eng;VBBVelENG;10;V;Transmitted_raw_data;VBB_2_Vel_HG_Eng_10;Counts;VBB;Eng;Vel;HG
XB;ELYSE;10;10;MHV;10_MHV;VBB_2_Vel_HG_Eng;VBBVelENG;5;V;Transmitted_raw_data;VBB_2_Vel_HG_Eng_5;Counts;VBB;Eng;Vel;HG
XB;ELYSE;11;11;MHV;11_MHV;VBB_2_Vel_HG_Eng;VBBVelENG;4;V;Transmitted_raw_data;VBB_2_Vel_HG_Eng_4;Counts;VBB;Eng;Vel;HG
XB;ELYSE;12;12;MHV;12_MHV;VBB_2_Vel_HG_Eng;VBBVelENG;2;V;Transmitted_raw_data;VBB_2_Vel_HG_Eng_2;Counts;VBB;Eng;Vel;HG
XB;ELYSE;10;10;LHV;10_LHV;VBB_2_Vel_HG_Eng;VBBVelENG;1;V;Transmitted_raw_data;VBB_2_Vel_HG_Eng_1;Counts;VBB;Eng;Vel;HG
XB;ELYSE;15;15;HLV;15_HLV;VBB_2_Vel_LG_Eng;VBBVelENG;100;V;Transmitted_raw_data;VBB_2_Vel_LG_Eng_100;Counts;VBB;Eng;Vel;LG
XB;ELYSE;15;15;BLV;15_BLV;VBB_2_Vel_LG_Eng;VBBVelENG;50;V;Transmitted_raw_data;VBB_2_Vel_LG_Eng_50;Counts;VBB;Eng;Vel;LG
XB;ELYSE;16;16;BLV;16_BLV;VBB_2_Vel_LG_Eng;VBBVelENG;25;V;Transmitted_raw_data;VBB_2_Vel_LG_Eng_25;Counts;VBB;Eng;Vel;LG
XB;ELYSE;17;17;BLV;17_BLV;VBB_2_Vel_LG_Eng;VBBVelENG;20;V;Transmitted_raw_data;VBB_2_Vel_LG_Eng_20;Counts;VBB;Eng;Vel;LG
XB;ELYSE;18;18;BLV;18_BLV;VBB_2_Vel_LG_Eng;VBBVelENG;10;V;Transmitted_raw_data;VBB_2_Vel_LG_Eng_10;Counts;VBB;Eng;Vel;LG
XB;ELYSE;15;15;MLV;15_MLV;VBB_2_Vel_LG_Eng;VBBVelENG;5;V;Transmitted_raw_data;VBB_2_Vel_LG_Eng_5;Counts;VBB;Eng;Vel;LG
XB;ELYSE;16;16;MLV;16_MLV;VBB_2_Vel_LG_Eng;VBBVelENG;4;V;Transmitted_raw_data;VBB_2_Vel_LG_Eng_4;Counts;VBB;Eng;Vel;LG
XB;ELYSE;17;17;MLV;17_MLV;VBB_2_Vel_LG_Eng;VBBVelENG;2;V;Transmitted_raw_data;VBB_2_Vel_LG_Eng_2;Counts;VBB;Eng;Vel;LG
XB;ELYSE;15;15;LLV;15_LLV;VBB_2_Vel_LG_Eng;VBBVelENG;1;V;Transmitted_raw_data;VBB_2_Vel_LG_Eng_1;Counts;VBB;Eng;Vel;LG
